category,users_products_link,cost_terms,created,image,location2,user_type,name,cost,link,location,user_since,name2,created2,summary,user,desc
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OJmL/,,Today 10:25,https://img02.olx.co.ke/images_olxke/1002250890_1_261x203_folio-1040-g3-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Folio 1040 G3,"KSh  68,000",https://www.olx.co.ke/ad/folio-1040-g3-ID15OLVm.html#d549e79885,Nairobi CBD,On site since Dec 2016,Folio 1040 G3,,Ad,Diana,Folio 1040 G3 - 6300U
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:25,https://img01.olx.co.ke/images_olxke/1000521090_1_261x203_boxed-lenovo-g50-fifth-generation-laptop-on-sale-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Boxed lenovo g50 fifth generation laptop on sale,"KSh  29,500",https://www.olx.co.ke/ad/boxed-lenovo-g50-fifth-generation-laptop-on-sale-ID15HOoR.html#d549e79885,Nairobi CBD,On site since Jun 2016,Boxed lenovo g50 fifth generation laptop on sale,"Added at 10:25, 22 February 2017,",Ad,Dennis Karebi,"lenovo g50 ,2.16 ghz processor,4gb ram,500 gb hard disk,"
Electronics & Video » Cameras & accessories,https://www.olx.co.ke/ads/user/6OyDh/,,Today 10:25,https://img02.olx.co.ke/images_olxke/1002554274_1_261x203_en-el10-nikon-rechargeable-battery-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,En-el10 Nikon rechargeable battery,"KSh  1,500",https://www.olx.co.ke/ad/en-el10-nikon-rechargeable-battery-ID15PRCz.html#d549e79885,Nairobi CBD,On site since Nov 2016,En-el10 Nikon rechargeable battery,,Ad,Ben,Nikon EN-EL10 AC / DC Replacement Battery Charger Set for Nikon CoolPix S200 / S210 / S220 / S230 / S3000 / S4000 / S500 / S510 / S520 / S570 / S60 / S600 / S660 / S700 Digital SLR Camera
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OR5z/,,Today 10:25,https://img03.olx.co.ke/images_olxke/1002540481_1_261x203_brand-new-lg-49-inch-led-digital-tv-available-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Brand new LG 49 inch LED digital TV available,"KSh  49,999",https://www.olx.co.ke/ad/brand-new-lg-49-inch-led-digital-tv-available-ID15POHW.html#d549e79885,Nairobi CBD,On site since Jan 2017,Brand new LG 49 inch LED digital TV available,,Ad,Philoh,Full HD resolution images
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OJmL/,,Today 10:25,https://img03.olx.co.ke/images_olxke/1002250808_1_261x203_lenovo-think-pad-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Lenovo think pad,"KSh  68,000",https://www.olx.co.ke/ad/lenovo-think-pad-ID15OLWQ.html#d549e79885,Nairobi CBD,On site since Dec 2016,Lenovo think pad,,Ad,Diana,Lenovo think pad yoga 12 core I7 post contact or whatsapp me on +
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6NAOr/,Negotiable,Today 10:25,https://img01.olx.co.ke/images_olxke/1001605922_1_261x203_digital-weight-scale-price-computing-deli-food-produce-electrionic-cou-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Digital Weight Scale Price Computing Deli Food Produce Electrionic Cou,"KSh  7,000",https://www.olx.co.ke/ad/digital-weight-scale-price-computing-deli-food-produce-electrionic-cou-ID15M9Wr.html#d549e79885,Nairobi CBD,On site since Jun 2016,Digital Weight Scale Price Computing Deli Food Produce Electrionic Cou,"Added at 10:25, 22 February 2017,",Ad,Wain online shop,Food/Meat Price Computing Digital Weight Scale
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:26,https://img02.olx.co.ke/images_olxke/1002491325_1_261x203_sony-vaio-t138-cpus-with-dedicated-graphics-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"sony vaio T13,8 cpus with dedicated graphics","KSh  38,000",https://www.olx.co.ke/ad/sony-vaio-t13-8-cpus-with-dedicated-graphics-ID15PDXa.html#d549e79885,Nairobi CBD,On site since Jun 2016,"Sony vaio T13,8 cpus with dedicated graphics","Added at 10:26, 22 February 2017,",Ad,Dennis Karebi,"8 gb ram,500 gb hdd,2.20 ghz"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6NH9x/,,Today 10:25,https://img03.olx.co.ke/images_olxke/1001910596_2_261x203_dell-latitude-e7250-core-i7-ultrabook-vpro-touch-screen-laptop-at-90k-add-some-photos_rev001.jpg,"City Centre, Starehe, Nairobi",Individual,Dell Latitude E7250 Core i7 Ultrabook vPro Touch Screen Laptop at 90k,"KSh  90,000",https://www.olx.co.ke/ad/dell-latitude-e7250-core-i7-ultrabook-vpro-touch-screen-laptop-at-90k-ID15Nr7b.html#d549e79885,City Centre,On site since Jun 2016,Dell Latitude E7250 Core i7 Ultrabook vPro Touch Screen Laptop at 90k,,Ad,sy,Dell latitude e7250 Core i7
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6MMsB/,,Today 10:26,https://img01.olx.co.ke/images_olxke/1002153787_1_261x203_ex-uk-handheld-scanner-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,ex-uk handheld scanner,"KSh  6,500",https://www.olx.co.ke/ad/ex-uk-handheld-scanner-ID15OpFs.html#d549e79885,Nairobi CBD,On site since Feb 2016,Ex-uk handheld scanner,"Added at 10:26, 22 February 2017,",Ad,Alitech computers,we sell ex-uk handheld scanner at reasonable price
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OxPy/,Negotiable,Today 10:26,https://img01.olx.co.ke/images_olxke/1002152588_1_261x203_tcl-tv-48-curved-smart-now-available-mwembe-tayari.jpg,"Mwembe tayari, Mvita, Mombasa",Business,Tcl tv 48'' curved smart now available,"KSh  52,500",https://www.olx.co.ke/ad/tcl-tv-48-curved-smart-now-available-ID15Opok.html#d549e79885,Mwembe tayari,On site since Nov 2016,Tcl tv 48'' curved smart now available,,Ad,Onesmus,Full hd
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6O3RT/,Negotiable,Today 10:26,https://img01.olx.co.ke/images_olxke/1002416332_1_261x203_big-samsung-lcd-screen-32-inch-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Big Samsung LCD screen 32 inch,"KSh  12,000",https://www.olx.co.ke/ad/big-samsung-lcd-screen-32-inch-ID15Pnb6.html#d549e79885,Nairobi CBD,On site since Aug 2016,Big Samsung LCD screen 32 inch,"Added at 10:26, 22 February 2017,",Ad,Crown Electronics,usb port
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:26,https://img03.olx.co.ke/images_olxke/1001968024_2_261x203_hp-folio-core-i5512-gb-ssd8-gb-ram5th-generation-add-some-photos.jpg,"Nairobi CBD, Nairobi",Individual,"Hp Folio core i.5,512 gb ssd,8 gb ram,5th generation","KSh  32,000",https://www.olx.co.ke/ad/hp-folio-core-i-5-512-gb-ssd-8-gb-ram-5th-generation-ID15NFzP.html#d549e79885,Nairobi CBD,On site since Jun 2016,"Hp Folio core i.5,512 gb ssd,8 gb ram,5th generation","Added at 10:26, 22 February 2017,",Ad,Dennis Karebi,"Core i.5,8 gb ram,512 gb ssd,5th generation."
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:26,https://img01.olx.co.ke/images_olxke/1000753708_1_261x203_hp-elitebook-core-i5270-ghz4-gb-ram500-gb-hdd-on-sale-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Hp elitebook core i.5,2.70 ghz,4 gb ram,500 gb hdd on sale.","KSh  32,500",https://www.olx.co.ke/ad/hp-elitebook-core-i-5-2-70-ghz-4-gb-ram-500-gb-hdd-on-sale-ID15IJvN.html#d549e79885,Nairobi CBD,On site since Jun 2016,"Hp elitebook core i.5,2.70 ghz,4 gb ram,500 gb hdd on sale.","Added at 10:26, 22 February 2017,",Ad,Dennis Karebi,"2.70 ghz ,4 gb ram,500 gb hdd,"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:26,https://img03.olx.co.ke/images_olxke/1000872770_1_261x203_hp-laptop-with-4-gb-nvidia-graphics290-ghz1-tb-hard-disk8-gb-ram-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Hp laptop with 4 gb Nvidia Graphics,2.90 ghz,1 tb hard disk,8 gb ram.","KSh  39,500",https://www.olx.co.ke/ad/hp-laptop-with-4-gb-nvidia-graphics-2-90-ghz-1-tb-hard-disk-8-gb-ram-ID15Jdnp.html#d549e79885,Nairobi CBD,On site since Jun 2016,"Hp laptop with 4 gb Nvidia Graphics,2.90 ghz,1 tb hard disk,8 gb ram.","Added at 10:26, 22 February 2017,",Ad,Dennis Karebi,"2.90 ghz processor,8 gb ram,1 tb hard disk,4 gb nvidia gaphics."
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:26,https://img03.olx.co.ke/images_olxke/1001889558_1_261x203_hp-core-i34-gb-ram20-ghz320-gb-hdd-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Hp core i.3,4 gb ram,2.0 ghz,320 gb hdd,","KSh  23,000",https://www.olx.co.ke/ad/hp-core-i-3-4-gb-ram-2-0-ghz-320-gb-hdd-ID15NlE2.html#d549e79885,Nairobi CBD,On site since Jun 2016,"Hp core i.3,4 gb ram,2.0 ghz,320 gb hdd,","Added at 10:26, 22 February 2017,",Ad,Dennis Karebi,"core i.3,4 gb ram,320 gb hdd"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6ObZK/,,Today 10:26,https://img03.olx.co.ke/images_olxke/1001844945_1_261x203_dvg-n5402sp-voip-wireless-router-kilimani_rev007.jpg,"Kilimani, Dagoretti North, Nairobi",Business,DVG-N5402SP Voip Wireless Router,"KSh  5,000",https://www.olx.co.ke/ad/dvg-n5402sp-voip-wireless-router-ID15Naor.html#d549e79885,Kilimani,On site since Sep 2016,DVG-N5402SP Voip Wireless Router,,Ad,Joanne Dawa,"Wi-Fi Access point Router,Standard Wi-Fi 802.11n Max.Speed of wireless connection:300 Mbps switch 4xLAN VPN support the speed of the ports 100Mbps interface built-in print server:USB"
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OxPy/,,Today 10:26,https://img03.olx.co.ke/images_olxke/1002322993_1_261x203_eurostar-tv-active-antena-best-ever-free-deliverly-within-the-town-mombasa-island_rev001.jpg,"Mombasa Island, Mombasa",Business,Eurostar tv active Antena. Best ever. Free deliverly within the town,"KSh  2,600",https://www.olx.co.ke/ad/eurostar-tv-active-antena-best-ever-free-deliverly-within-the-town-ID15P2gu.html#d549e79885,Mombasa Island,On site since Nov 2016,Eurostar tv active Antena. Best ever. Free deliverly within the town,,Ad,onesmus,1.Frequency and actual gain
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6ObZK/,,Today 10:26,https://img03.olx.co.ke/images_olxke/1001875859_1_261x203_netx-48-port-u-cat5e-patch-panel-kilimani_rev001.jpg,"Kilimani, Dagoretti North, Nairobi",Business,NETX 48-Port U-CAT5E Patch Panel,"KSh  3,000",https://www.olx.co.ke/ad/netx-48-port-u-cat5e-patch-panel-ID15NidU.html#d549e79885,Kilimani,On site since Sep 2016,NETX 48-Port U-CAT5E Patch Panel,,Ad,Joanne Dawa,Netx Cat5E Unshielded 48-Port Patch Panel
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OxPy/,Negotiable,Today 10:26,https://img01.olx.co.ke/images_olxke/1002149237_1_261x203_hisense-tv-55-full-hd-led-smart-mwembe-tayari.jpg,"Mwembe tayari, Mvita, Mombasa",Business,Hisense tv 55'' full HD Led smart.,"KSh  64,500",https://www.olx.co.ke/ad/hisense-tv-55-full-hd-led-smart-ID15Oowo.html#d549e79885,Mwembe tayari,On site since Nov 2016,Hisense tv 55'' full HD Led smart.,,Ad,onesmus,Full hd 1080pixel
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:26,https://img03.olx.co.ke/images_olxke/1001893549_2_261x203_lenovo-g50-80250-ghz4-gb-ram320gb-hdd-add-some-photos.jpg,"Nairobi CBD, Nairobi",Individual,"Lenovo G50-80,2.50 ghz,4 gb ram,320gb hdd,","KSh  22,000",https://www.olx.co.ke/ad/lenovo-g50-80-2-50-ghz-4-gb-ram-320gb-hdd-ID15NmFy.html#d549e79885,Nairobi CBD,On site since Jun 2016,"Lenovo G50-80,2.50 ghz,4 gb ram,320gb hdd,","Added at 10:26, 22 February 2017,",Ad,Dennis Karebi,"2.20ghz,4 gb ram,320 gb hdd"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6NSbF/,Negotiable,Today 10:26,https://img03.olx.co.ke/images_olxke/1002322223_1_261x203_toners-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,toners,"KSh  4,500",https://www.olx.co.ke/ad/toners-ID15P25M.html#d549e79885,Nairobi CBD,On site since Jul 2016,Toners,"Added at 10:26, 22 February 2017,",Ad,dymitech,"toner for copier whether ricoh, kyocera and others"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/1Gs8c/,,Today 10:26,https://img02.olx.co.ke/images_olxke/1000501606_1_261x203_lenovo-celerons-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Lenovo celerons,"KSh  28,000",https://www.olx.co.ke/ad/lenovo-celerons-ID15HK6O.html#d549e79885,Nairobi CBD,On site since Sep 2015,Lenovo celerons,,Ad,Benkytronics,"Brand new sealed lenovo B50, 5th gen. procesor intel celeron, 2gb ram 500gb HDD. Bluetooth, wifi, DVD/rw, web cam.."
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OR5z/,,Today 10:26,https://img01.olx.co.ke/images_olxke/1002462193_1_261x203_brand-new-samsung-32-inch-led-digital-tv-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Brand new samsung 32 inch led digital Tv,"KSh  21,400",https://www.olx.co.ke/ad/brand-new-samsung-32-inch-led-digital-tv-ID15PxlV.html#d549e79885,Nairobi CBD,On site since Jan 2017,Brand new samsung 32 inch led digital Tv,,Ad,Philoh,Inbuilt decoder with free to air channels
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:26,https://img03.olx.co.ke/images_olxke/1000320321_1_261x203_asus-ultrabook-on-sale-at-ksh-28500-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Asus ultrabook on sale at ksh 28500,"KSh  28,500",https://www.olx.co.ke/ad/asus-ultrabook-on-sale-at-ksh-28500-ID15H5mr.html#d549e79885,Nairobi CBD,On site since Jun 2016,Asus ultrabook on sale at ksh 28500,"Added at 10:26, 22 February 2017,",Ad,Dennis Karebi,"asus ultrabook core i.3,4 gb ram ,500 gb hard disk,2.0 ghz proccessor"
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OxPy/,Negotiable,Today 10:26,https://img02.olx.co.ke/images_olxke/1002094793_1_261x203_samsung-tv-40-inches-digital-mwembe-tayari.jpg,"Mwembe tayari, Mvita, Mombasa",Business,samsung tv 40 inches digital,"KSh  37,000",https://www.olx.co.ke/ad/samsung-tv-40-inches-digital-ID15OaNv.html#d549e79885,Mwembe tayari,On site since Nov 2016,Samsung tv 40 inches digital,"Added at 10:26, 22 February 2017,",Ad,onesmus,inbuilt decoder
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:28,https://img02.olx.co.ke/images_olxke/1000819012_1_261x203_hp-pavillion4-gb-ram250-ghz500-gb-hard-disk-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"HP pavillion,4 gb ram,2.50 ghz,500 gb hard disk.","KSh  28,000",https://www.olx.co.ke/ad/hp-pavillion-4-gb-ram-2-50-ghz-500-gb-hard-disk-ID15J00U.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"HP pavillion,4 gb ram,2.50 ghz,500 gb hard disk.","Added at 10:28, 22 February 2017,",Ad,Dennis Karebi,"Hp pavIllion,2.50 GHZ processor,4 gb ram,500 gb hard disk."
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6O3RT/,Negotiable,Today 10:28,https://img01.olx.co.ke/images_olxke/1001838708_1_261x203_new-22-inch-tls-tv-digital-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,New 22 inch tls tv digital,"KSh  10,000",https://www.olx.co.ke/ad/new-22-inch-tls-tv-digital-ID15N8QA.html#7ddb54b399,Nairobi CBD,On site since Aug 2016,New 22 inch tls tv digital,"Added at 10:28, 22 February 2017,",Ad,Crown Electronics,dolby digital
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6OvKp/,,19 Feb,https://img03.olx.co.ke/images_olxke/1002080547_1_261x203_today-sales-hp-6910p-hdd-160gb-2gb-230ghz-dvd-cam-wifi-many-laptops-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Today sales. Hp 6910p hdd 160gb/2gb /2.30ghz dvd cam wifi. many laptops,"KSh  13,000",https://www.olx.co.ke/ad/today-sales-hp-6910p-hdd-160gb-2gb-2-30ghz-dvd-cam-wifi-many-laptops-ID15O7lB.html#d549e79885,Nairobi CBD,On site since Nov 2016,Today sales. Hp 6910p hdd 160gb/2gb /2.30ghz dvd cam wifi. many laptops,"Added at 08:53, 19 February 2017,",Ad,Bett Tech Computers,"We are located along Moi Avenue at Sasa Mall Building ,Ground floor ,Shop G27."
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:28,https://img01.olx.co.ke/images_olxke/1000791003_1_261x203_hp-pavillion270-ghz4-gb-ram500-gb-hdd-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Hp Pavillion,2.70 ghz,4 gb ram,500 gb hdd","KSh  23,500",https://www.olx.co.ke/ad/hp-pavillion-2-70-ghz-4-gb-ram-500-gb-hdd-ID15ISUl.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"Hp Pavillion,2.70 ghz,4 gb ram,500 gb hdd","Added at 10:28, 22 February 2017,",Ad,Dennis Karebi,"2.70 ghz processor,4 gb ram,500 gb hdd,"
Electronics & Video » Computers & Laptops,,Negotiable,Today 10:28,https://img01.olx.co.ke/images_olxke/1002386134_4_261x203_hp-elitebook-2170p-core-i5-2ghz-4gb-ram-500gb-hdd-webcam-backlit-electronics-video.jpg,"Nairobi CBD, Nairobi",Business,HP EliteBook 2170p Core i5 2GHz 4GB Ram 500GB Hdd Webcam Backlit,"KSh  17,500",https://www.olx.co.ke/ad/hp-elitebook-2170p-core-i5-2ghz-4gb-ram-500gb-hdd-webcam-backlit-ID15PgzZ.html#7ddb54b399,Nairobi CBD,On site since Jan 2013,HP EliteBook 2170p Core i5 2GHz 4GB Ram 500GB Hdd Webcam Backlit,"Added at 10:28, 22 February 2017,",Ad,Peter M,HP EliteBook 2170p Core i5 2GHz 4GB Ram 500GB Hdd Webcam Backlit
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:28,https://img01.olx.co.ke/images_olxke/1000528365_1_261x203_hp-core-i5laptop-on-salewith-one-year-warranty-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Hp core i.5,laptop on sale,with one year warranty.","KSh  38,500",https://www.olx.co.ke/ad/hp-core-i-5-laptop-on-sale-with-one-year-warranty-ID15HPWo.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"Hp core i.5,laptop on sale,with one year warranty.","Added at 10:28, 22 February 2017,",Ad,Dennis Karebi,"2.60 ghz processor,4 gb ram,750 gb hard disk,"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:28,https://img02.olx.co.ke/images_olxke/1000362704_1_261x203_lenovo-core-i7-290-ghz-processor8-gb-ram500-gb-hard-disk-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Lenovo core i.7 ,,2.90 ghz processor,8 gb ram,500 gb hard disk,","KSh  39,500",https://www.olx.co.ke/ad/lenovo-core-i-7-2-90-ghz-processor-8-gb-ram-500-gb-hard-disk-ID15HfhQ.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"Lenovo core i.7 ,,2.90 ghz processor,8 gb ram,500 gb hard disk,","Added at 10:28, 22 February 2017,",Ad,Dennis Karebi,"Lenovo core i.7,8 gb ram,500 gb hard disk,2.90 ghz processor"
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6Oqaa/,Negotiable,Today 10:28,https://img03.olx.co.ke/images_olxke/1002427167_1_261x203_sony-dx220-projector-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Sony DX220 projector,"KSh  48,000",https://www.olx.co.ke/ad/sony-dx220-projector-ID15Ppwz.html#7ddb54b399,Nairobi CBD,On site since Oct 2016,Sony DX220 projector,"Added at 10:28, 22 February 2017,",Ad,erick,clear brightness
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:28,https://img01.olx.co.ke/images_olxke/1000311329_2_261x203_toshiba-core-i5-on-sale-at-ksh-27500-add-some-photos_rev001.jpg,"Nairobi CBD, Nairobi",Individual,Toshiba Core i.5 ON SALE AT KSH 27500,"KSh  27,500",https://www.olx.co.ke/ad/toshiba-core-i-5-on-sale-at-ksh-27500-ID15H39D.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,Toshiba Core i.5 ON SALE AT KSH 27500,"Added at 10:28, 22 February 2017,",Ad,Dennis Karebi,"Toshiba Core i.5,2.16 Ghz processor,4 gb ram,500 gb harddisk."
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Nwb8/,Negotiable,Today 10:28,https://img03.olx.co.ke/images_olxke/1002392742_1_261x203_hp-pavillion-11-x360pentium-4gb-500gb-brand-new-sealed-116-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,"HP pavillion 11 X360,Pentium ,4gb 500gb ,Brand new sealed 11.6","KSh  35,499",https://www.olx.co.ke/ad/hp-pavillion-11-x360-pentium-4gb-500gb-brand-new-sealed-11-6-ID15Pi3U.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"HP pavillion 11 X360,Pentium ,4gb 500gb ,Brand new sealed 11.6","Added at 10:28, 22 February 2017,",Ad,millymobilehub,-pentium processor
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:28,https://img01.olx.co.ke/images_olxke/1000778748_1_261x203_hp-x3608-gb-ram750-gb-hdd270-ghztouchscreen-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"HP x360,8 gb ram,750 gb hdd,2.70 ghz,Touchscreen.","KSh  35,000",https://www.olx.co.ke/ad/hp-x360-8-gb-ram-750-gb-hdd-2-70-ghz-touchscreen-ID15IPPq.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"HP x360,8 gb ram,750 gb hdd,2.70 ghz,Touchscreen.","Added at 10:28, 22 February 2017,",Ad,Dennis Karebi,"Hp x360,8 gb ram,500 gb hdd,2.70 ghz procesoor."
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:29,https://img02.olx.co.ke/images_olxke/1002132644_1_261x203_lenovo-100s-core-i7with-nvidia-graphics-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Lenovo 100s core i.7,with nvidia graphics,","KSh  38,000",https://www.olx.co.ke/ad/lenovo-100s-core-i-7-with-nvidia-graphics-ID15OksF.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"Lenovo 100s core i.7,with nvidia graphics,","Added at 10:29, 22 February 2017,",Ad,Dennis Karebi,"core i.7,6 gb ram,750 gb hdd,wifi webcam features availlable."
"Electronics & Video » TV, Audio & Video",https://www.olx.co.ke/ads/user/6OR5z/,,Today 10:28,https://img01.olx.co.ke/images_olxke/1002560126_1_261x203_brand-new-samsung-32-inch-led-digital-tv-available-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Brand new Samsung 32 inch LED digital TV available,"KSh  23,999",https://www.olx.co.ke/ad/brand-new-samsung-32-inch-led-digital-tv-available-ID15PSWE.html#7ddb54b399,Nairobi CBD,On site since Jan 2017,Brand new Samsung 32 inch LED digital TV available,,Ad,Philoh,Inbuilt decoder with FTA channels
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:29,https://img03.olx.co.ke/images_olxke/1001069367_1_261x203_hp-core-i54-gb-nvidia-graphics270-ghz8-gb-ram500-gb-hdd-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Hp core i.5,4 gb nvidia graphics,2.70 ghz,8 gb ram,500 gb hdd","KSh  39,500",https://www.olx.co.ke/ad/hp-core-i-5-4-gb-nvidia-graphics-2-70-ghz-8-gb-ram-500-gb-hdd-ID15K0pF.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"Hp core i.5,4 gb nvidia graphics,2.70 ghz,8 gb ram,500 gb hdd","Added at 10:29, 22 February 2017,",Ad,Dennis Karebi,"Hp core i.5,4 gb nvidia,8 gb ram,2.70 ghz,500 gb hdd."
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:29,https://img01.olx.co.ke/images_olxke/1000578378_3_261x203_lenovo-x-360on-sale-with-one-year-warranty-computers-laptops.jpg,"Nairobi CBD, Nairobi",Individual,"Lenovo x 360,on sale with one year warranty.","KSh  52,500",https://www.olx.co.ke/ad/lenovo-x-360-on-sale-with-one-year-warranty-ID15I1zf.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"Lenovo x 360,on sale with one year warranty.","Added at 10:29, 22 February 2017,",Ad,Dennis Karebi,"Lenovo x 360,8 gb ram 500 gb ssd,2.70 ghz processor sixth generation"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Ma0g/,Negotiable,Today 10:29,https://img02.olx.co.ke/images_olxke/1001980338_1_261x203_hp-core-i34-gb-ram500-gb-hdd-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,"Hp core i.3,4 gb ram,500 gb hdd","KSh  21,000",https://www.olx.co.ke/ad/hp-core-i-3-4-gb-ram-500-gb-hdd-ID15NIIS.html#7ddb54b399,Nairobi CBD,On site since Jun 2016,"Hp core i.3,4 gb ram,500 gb hdd","Added at 10:29, 22 February 2017,",Ad,Dennis Karebi,"core i.3,4 gb ram,500 gb hdd,"
Electronics & Video » Computers & Laptops,https://www.olx.co.ke/ads/user/6Pbfl/,Negotiable,Today 10:29,https://img02.olx.co.ke/images_olxke/1002561474_2_261x203_laptop-h-p-compaq-610-add-some-photos.jpg,"Nairobi CBD, Nairobi",Business,laptop h p compaq 610,"KSh  14,500",https://www.olx.co.ke/ad/laptop-h-p-compaq-610-ID15PTd8.html#7ddb54b399,Nairobi CBD,On site since Feb 2017,Laptop h p compaq 610,"Added at 10:29, 22 February 2017,",Ad,ecom,h p laptop for sale 15.6 screen true bright
