category,users_products_link,cost_terms,created,image,location2,user_type,name,cost,link,location,user_since,name2,created2,summary,user,desc
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6NthO/,Negotiable,Yesterday 19:30,https://img01.olx.co.ke/images_olxke/1001289080_1_261x203_massage-glove-with-inbuilt-vibration-starehe.jpg,"City Centre, Starehe, Nairobi",Individual,Massage glove with inbuilt vibration,KSh  700,https://www.olx.co.ke/ad/massage-glove-with-inbuilt-vibration-ID15KRy0.html#157b888d64,City Centre,On site since Jun 2016,Massage glove with inbuilt vibration,,Ad,Esirach,Save your money by soothing your sore muscles with this glove at home.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,,Yesterday 19:23,https://img03.olx.co.ke/images_olxke/1002475701_1_261x203_100-pure-leather-shoes-ngara.jpg,"Ngara, Nairobi",Business,100% Pure leather shoes,"KSh  1,999",https://www.olx.co.ke/ad/100-pure-leather-shoes-ID15PAnw.html#157b888d64,Ngara,On site since Jun 2015,100% Pure leather shoes,,Ad,Vazi Glam Outfits,Available in Sizes. Free delivery within CBD ... Genuine pure leather.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,,Yesterday 19:29,https://img02.olx.co.ke/images_olxke/1002097634_1_261x203_shoes-shoes-classy-shoes-starehe.jpg,"Ngara East, Starehe, Nairobi",Business,Shoes Shoes Classy Shoes,"KSh  2,199",https://www.olx.co.ke/ad/shoes-shoes-classy-shoes-ID15ObxP.html#157b888d64,Ngara East,On site since Jun 2015,Shoes Shoes Classy Shoes,,Ad,fred,Customized to fit your taste. .available in all sizes
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/wG8O/,,Yesterday 19:32,https://img02.olx.co.ke/images_olxke/1002221371_1_261x203_book-on-weaving-clothes-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Book on weaving clothes,"KSh  2,000",https://www.olx.co.ke/ad/book-on-weaving-clothes-ID15OFeX.html#157b888d64,Nairobi CBD,On site since Aug 2012,Book on weaving clothes,,Ad,Shilpesh1,A complete book on how to make clothes n many other things.I cant post all pages but whoever reads the heading will understand it.
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6Nt3d/,,Yesterday 19:40,https://img03.olx.co.ke/images_olxke/1002559337_1_261x203_geneva-small-watch-ladies-kisumu-cbd.jpg,"Kisumu CBD, Kisumu",Business,Geneva small watch ladies,KSh  400,https://www.olx.co.ke/ad/geneva-small-watch-ladies-ID15PSKO.html#157b888d64,Kisumu CBD,On site since Jun 2016,Geneva small watch ladies,,Ad,Sling Kenya,Small size
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6LHzO/,,Yesterday 19:34,https://img01.olx.co.ke/images_olxke/1002559302_2_261x203_high-quality-mobile-hair-braiding-add-some-photos_rev001.jpg,"Nairobi CBD, Nairobi",Individual,High quality mobile hair braiding,"KSh  2,000",https://www.olx.co.ke/ad/high-quality-mobile-hair-braiding-ID15PSKw.html#157b888d64,Nairobi CBD,On site since Jun 2015,High quality mobile hair braiding,,Ad,Moureen Achieng,"I am a mobile saloonist where I do Chrochet Braids, ghanian cornrows, box Braids, weaving wash N blow dry .I do all this at a very fair price.i am a walking salon."
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,,Yesterday 19:33,https://img03.olx.co.ke/images_olxke/1002182186_1_261x203_leather-loofers-shoes-starehe.jpg,"Ngara East, Starehe, Nairobi",Business,Leather Loofers shoes,"KSh  1,999",https://www.olx.co.ke/ad/leather-loofers-shoes-ID15Oviw.html#157b888d64,Ngara East,On site since Jun 2015,Leather Loofers shoes,,Ad,Vazi Glam Outfits,Available in all sizes
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6Nt3d/,,Yesterday 19:43,https://img02.olx.co.ke/images_olxke/1002559349_1_261x203_unique-beautiful-design-watch-kisumu-cbd.jpg,"Kisumu CBD, Kisumu",Business,Unique beautiful design watch,KSh  400,https://www.olx.co.ke/ad/unique-beautiful-design-watch-ID15PSKX.html#44ebbfad42,Kisumu CBD,On site since Jun 2016,Unique beautiful design watch,,Ad,Sling Kenya,Alphanumeric dial
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6Omam/,Negotiable,17 Feb,https://img01.olx.co.ke/images_olxke/1002535213_1_261x203_cap-plain-polyester-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Cap plain polyester,KSh  60,https://www.olx.co.ke/ad/cap-plain-polyester-ID15PND7.html#157b888d64,Nairobi CBD,On site since Oct 2016,Cap plain polyester,"Added at 08:23, 17 February 2017,",Ad,Kevo,"Plain light caps for campaign. We have colour RED,ORANGE, WHITE, YELLOW, BEIGE AND GREEN. Sold in bulk. Upto 20k pieces in quantity for red and orange"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6Nt3d/,,Yesterday 19:45,https://img01.olx.co.ke/images_olxke/1002559358_1_261x203_math-dial-watch-colorful-casual-men-women-kisumu-cbd.jpg,"Kisumu CBD, Kisumu",Business,Math dial watch colorful CASUAL men women,KSh  400,https://www.olx.co.ke/ad/math-dial-watch-colorful-casual-men-women-ID15PSL5.html#44ebbfad42,Kisumu CBD,On site since Jun 2016,Math dial watch colorful CASUAL men women,,Ad,Sling Kenya,Comfortable strands
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,,Yesterday 19:48,https://img02.olx.co.ke/images_olxke/1002390064_1_261x203_100-leather-shoes-ongata-rongai.jpg,"Ongata Rongai, Nairobi",Business,100 % Leather shoes,"KSh  1,999",https://www.olx.co.ke/ad/100-leather-shoes-ID15PhsS.html#44ebbfad42,Ongata Rongai,On site since Jun 2015,100 % Leather shoes,,Ad,Vazi Glam Outfits,Pure leather size 6/40 and size 10/44
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,Negotiable,Yesterday 19:44,https://img01.olx.co.ke/images_olxke/1002019150_1_261x203_shoes-shoes-official-mens-shoes-starehe.jpg,"Ngara East, Starehe, Nairobi",Business,Shoes! Shoes! Official Mens shoes!,"KSh  1,999",https://www.olx.co.ke/ad/shoes-shoes-official-mens-shoes-ID15NSvf.html#44ebbfad42,Ngara East,On site since Jun 2015,Shoes! Shoes! Official Mens shoes!,,Ad,fred,"In all colours and sizes ,comes with free delivery."
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,,Yesterday 19:38,https://img03.olx.co.ke/images_olxke/1002170370_1_261x203_smart-moccasins-shoes-starehe.jpg,"Ngara East, Starehe, Nairobi",Business,Smart Moccasins shoes,"KSh  2,199",https://www.olx.co.ke/ad/smart-moccasins-shoes-ID15OtD6.html#157b888d64,Ngara East,On site since Jun 2015,Smart Moccasins shoes,,Ad,fred,Leather Official /Casual shoes available in all sizes
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,Negotiable,Yesterday 19:49,https://img02.olx.co.ke/images_olxke/1002035245_1_261x203_mens-leather-boots-starehe.jpg,"Ngara East, Starehe, Nairobi",Business,Mens Leather Boots,"KSh  2,500",https://www.olx.co.ke/ad/mens-leather-boots-ID15NVqg.html#44ebbfad42,Ngara East,On site since Jun 2015,Mens Leather Boots,,Ad,fred,"Available in all sizes ,free delivery within CBD ,original leather and rubber sole."
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6LHzO/,,Yesterday 19:49,https://img02.olx.co.ke/images_olxke/1002559354_1_261x203_high-quality-mobile-saloonist-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,High quality mobile saloonist,"KSh  2,000",https://www.olx.co.ke/ad/high-quality-mobile-saloonist-ID15PSLf.html#44ebbfad42,Nairobi CBD,On site since Jun 2015,High quality mobile saloonist,,Ad,Moureen Achieng,"I am a mobile saloonist where I do beautiful Bob Braids,faux Locs, box braids, Ghanian cornrows and so much more...Try me you will not regret."
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6PaPB/,,Yesterday 19:56,https://img03.olx.co.ke/images_olxke/1002553153_1_261x203_handbags-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Handbags,"KSh  3,500",https://www.olx.co.ke/ad/handbags-ID15PRnq.html#44ebbfad42,Nairobi CBD,On site since Feb 2017,Handbags,,Ad,Gloria,3 piece handbags all colours available
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P2HM/,,Yesterday 19:55,https://img01.olx.co.ke/images_olxke/1002544841_1_261x203_butt-lifter-nairobi-cbd_rev002.jpg,"Nairobi CBD, Nairobi",Business,Butt Lifter,"KSh  2,200",https://www.olx.co.ke/ad/butt-lifter-ID15PPCj.html#44ebbfad42,Nairobi CBD,On site since Jan 2017,Butt Lifter,"Added at 19:55, 21 February 2017,",Ad,BG Brands,BUTT LIFTER: Elastic and comfortable. Available in black.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P2HM/,,Yesterday 19:56,https://img03.olx.co.ke/images_olxke/1002518249_1_261x203_maternity-girdle-postpartum-support-be-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Maternity girdle/postpartum support Be,"KSh  1,000",https://www.olx.co.ke/ad/maternity-girdle-postpartum-support-be-ID15PJVW.html#44ebbfad42,Nairobi CBD,On site since Jan 2017,Maternity girdle/postpartum support Be,,Ad,BG Brands,"It helps in trimming bulging tummy,"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6Oxti/,,Yesterday 19:56,https://img03.olx.co.ke/images_olxke/1002544384_1_261x203_tribal-snoodies-african-design-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Tribal Snoodies African design,"KSh  2,500",https://www.olx.co.ke/ad/tribal-snoodies-african-design-ID15PPv0.html#44ebbfad42,Nairobi CBD,On site since Nov 2016,Tribal Snoodies African design,,Ad,Fred Ziqoduka,Warm and classy
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6LPXu/,,Yesterday 19:56,https://img01.olx.co.ke/images_olxke/1002534013_1_261x203_beautiful-womens-bracelet-ngong.jpg,"Ngong, Kajiado",Individual,Beautiful womens bracelet,KSh  450,https://www.olx.co.ke/ad/beautiful-womens-bracelet-ID15PNmg.html#44ebbfad42,Ngong,On site since Aug 2016,Beautiful womens bracelet,,Ad,Roy,This are custom made tiger design bracelets..call
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6LHzO/,,Yesterday 19:41,https://img02.olx.co.ke/images_olxke/1002559326_1_261x203_high-quality-mobile-saloonist-kasarani.jpg,"Kasarani, Nairobi",Individual,High quality mobile saloonist,"KSh  2,000",https://www.olx.co.ke/ad/high-quality-mobile-saloonist-ID15PSKR.html#44ebbfad42,Kasarani,On site since Jun 2015,High quality mobile saloonist,,Ad,Moureen Achieng,"Hallo my name is Moureen I'm a mobile saloonist. yes I do house calls and I'm very flexible.. Anywhere you are I will come. and my work! you will love it .you will never regret when I do your hair..I do faux Locs, neat ghanian cornrows, box Braids, weaving you name it I will do it..."
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/wG8O/,,Yesterday 19:52,https://img02.olx.co.ke/images_olxke/1000727605_1_261x203_quick-sale-ladies-seiko-5-watch-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Quick sale Ladies Seiko 5 Watch,"KSh  5,500",https://www.olx.co.ke/ad/quick-sale-ladies-seiko-5-watch-ID15ICRR.html#44ebbfad42,Nairobi CBD,On site since Aug 2012,Quick sale Ladies Seiko 5 Watch,"Added at 19:52, 21 February 2017,",Ad,Shilpesh1,Hi Selling Seiko 5 Watch.This watch is in clean condition there is no problem.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6PbiT/,,Yesterday 20:03,https://img02.olx.co.ke/images_olxke/1002559401_1_261x203_selling-cool-shoes-at-an-affordable-price-lavington.jpg,"Lavington, Nairobi",Individual,Selling cool shoes at an affordable price,"KSh  2,000",https://www.olx.co.ke/ad/selling-cool-shoes-at-an-affordable-price-ID15PSLN.html#44ebbfad42,Lavington,On site since Feb 2017,Selling cool shoes at an affordable price,,Ad,Virginia Thugi,Shoes to fit in the modern world
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6PaPB/,Negotiable,Yesterday 19:56,https://img03.olx.co.ke/images_olxke/1002553106_1_261x203_handbags-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Handbags,"KSh  3,500",https://www.olx.co.ke/ad/handbags-ID15PRne.html#44ebbfad42,Nairobi CBD,On site since Feb 2017,Handbags,,Ad,Gloria,Handbag
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6OsI0/,Negotiable,Yesterday 19:56,https://img01.olx.co.ke/images_olxke/1002544405_1_261x203_all-sex-boots-ladies-men-shabab.jpg,"Shabab, Nakuru",Business,All sex boots (ladies/men),"KSh  2,000",https://www.olx.co.ke/ad/all-sex-boots-ladies-men-ID15PPvn.html#44ebbfad42,Shabab,On site since Oct 2016,All sex boots (ladies/men),,Ad,Sly,"Nice boots in good shape that can look good on a lady or a man, size 38 black in colour."
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6P2HM/,Negotiable,Yesterday 19:56,https://img01.olx.co.ke/images_olxke/1002517593_1_261x203_waist-trainers-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Waist Trainers,"KSh  5,000",https://www.olx.co.ke/ad/waist-trainers-ID15PJOM.html#44ebbfad42,Nairobi CBD,On site since Jan 2017,Waist Trainers,,Ad,BG Brands,"Our waist trainers are perfect to wear under you everyday clothes, comfortably and unnoticeably. Get instant curves and an hourglass shape."
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6P2HM/,,Yesterday 20:05,https://img02.olx.co.ke/images_olxke/1002544858_1_261x203_tummy-trimmer-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,Tummy Trimmer,"KSh  1,300",https://www.olx.co.ke/ad/tummy-trimmer-ID15PPCw.html#44ebbfad42,Nairobi CBD,On site since Jan 2017,Tummy Trimmer,"Added at 20:05, 21 February 2017,",Ad,BG Brands,TUMMY TRIMMER: Trims tummy for a good figure. Firms on upper body fat and under arms.
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:08,https://img02.olx.co.ke/images_olxke/1002175703_1_261x203_flower-rose-sandals-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Flower rose sandals,"KSh  2,500",https://www.olx.co.ke/ad/flower-rose-sandals-ID15OuPq.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Flower rose sandals,,Ad,Owner,High quality flower sandals
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6MCEA/,Negotiable,Yesterday 20:15,https://img01.olx.co.ke/images_olxke/1002559437_1_261x203_unique-military-style-sweater-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Unique Military Style Sweater,"KSh  1,500",https://www.olx.co.ke/ad/unique-military-style-sweater-ID15PSMl.html#44ebbfad42,Nairobi CBD,On site since Jul 2016,Unique Military Style Sweater,"Added at 20:15, 21 February 2017,",Ad,njc,"second-hand military style sweater. very unique. for more unique collections, contact us."
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,,Yesterday 19:59,https://img02.olx.co.ke/images_olxke/1002475683_1_261x203_vazi-glam-shoes-ngara.jpg,"Ngara, Nairobi",Business,Vazi Glam Shoes,"KSh  2,199",https://www.olx.co.ke/ad/vazi-glam-shoes-ID15PAng.html#44ebbfad42,Ngara,On site since Jun 2015,Vazi Glam Shoes,,Ad,Vazi Glam Outfits,"100%genuine leather , hard rubber sole . Available in all sizes"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,Negotiable,Yesterday 20:08,https://img02.olx.co.ke/images_olxke/811108218_1_261x203_designer-african-shoes-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Individual,Designer african shoes,"KSh  1,500",https://www.olx.co.ke/ad/designer-african-shoes-IDSTkiC.html#44ebbfad42,Nairobi CBD,On site since Jun 2015,Designer african shoes,,Ad,fred,Ankara designer shoes with quality material and durable Contact
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,,Yesterday 20:18,https://img02.olx.co.ke/images_olxke/1002174336_1_261x203_mens-official-wear-shoes-starehe.jpg,"Ngara East, Starehe, Nairobi",Business,Mens Official Wear (shoes),"KSh  1,999",https://www.olx.co.ke/ad/mens-official-wear-shoes-ID15OuvT.html#44ebbfad42,Ngara East,On site since Jun 2015,Mens Official Wear (shoes),,Ad,fred,Pure leather available in all sizes make your order today
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:20,https://img03.olx.co.ke/images_olxke/1002047344_1_261x203_watches-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Watches,KSh  650,https://www.olx.co.ke/ad/watches-ID15NZlk.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Watches,,Ad,Owner,Bracelet watched
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:14,https://img01.olx.co.ke/images_olxke/1002110976_1_261x203_bags-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Bags,"KSh  3,000",https://www.olx.co.ke/ad/bags-ID15OeR8.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Bags,,Ad,Owner,2 in 1 leather bags
Fashion & Beauty » Babies & Kids,https://www.olx.co.ke/ads/user/6OPqf/,,Yesterday 20:18,https://img01.olx.co.ke/images_olxke/1002300927_1_261x203_tommee-tippee-electric-sterilizer-kit-starehe.jpg,"City Centre, Starehe, Nairobi",Business,Tommee Tippee Electric Sterilizer Kit,"KSh  12,500",https://www.olx.co.ke/ad/tommee-tippee-electric-sterilizer-kit-ID15OX7D.html#44ebbfad42,City Centre,On site since Dec 2016,Tommee Tippee Electric Sterilizer Kit,,Ad,Majestic Baby Shop,"1 electric sterilizer, 4 feeding bottles, 1soother, 1bottle cleaning brush,6 milk dispensers"
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,,Yesterday 20:08,https://img02.olx.co.ke/images_olxke/1002116522_1_261x203_men-shoes-starehe.jpg,"Ngara East, Starehe, Nairobi",Business,Men Shoes,"KSh  1,999",https://www.olx.co.ke/ad/men-shoes-ID15Oggr.html#44ebbfad42,Ngara East,On site since Jun 2015,Men Shoes,,Ad,fred,"Leather and hard rubber sole ,all sizes available free delivery within Nairobi's cbd"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:21,https://img03.olx.co.ke/images_olxke/1002110990_1_261x203_flower-studs-earings-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Flower studs earings,"KSh  1,000",https://www.olx.co.ke/ad/flower-studs-earings-ID15OeRl.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Flower studs earings,,Ad,Owner,Studs made of zircon stones
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:14,https://img03.olx.co.ke/images_olxke/1002164115_1_261x203_sandals-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Sandals,"KSh  2,500",https://www.olx.co.ke/ad/sandals-ID15Os7K.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Sandals,,Ad,Owner,Elegant n unique sandals
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:21,https://img02.olx.co.ke/images_olxke/1001971856_1_261x203_butterfly-watches-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Butterfly watches,"KSh  1,200",https://www.olx.co.ke/ad/butterfly-watches-ID15NGBq.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Butterfly watches,,Ad,Owner,Beautiful butterfly watches
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:22,https://img03.olx.co.ke/images_olxke/1001971867_1_261x203_angeles-watches-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Angeles watches,KSh  999,https://www.olx.co.ke/ad/angeles-watches-ID15NGBA.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Angeles watches,,Ad,Owner,Angels watches
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1BvJV/,Negotiable,Yesterday 20:23,https://img01.olx.co.ke/images_olxke/1002108242_1_261x203_ankara-products-shoes-starehe.jpg,"Ngara East, Starehe, Nairobi",Business,Ankara Products (shoes),"KSh  1,999",https://www.olx.co.ke/ad/ankara-products-shoes-ID15Oe9H.html#44ebbfad42,Ngara East,On site since Jun 2015,Ankara Products (shoes),,Ad,fred,All ankara products available via Vazi_Glam_Outfits™
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:30,https://img02.olx.co.ke/images_olxke/1002047373_1_261x203_black-pearls-watches-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Black pearls watches,"KSh  1,200",https://www.olx.co.ke/ad/black-pearls-watches-ID15NZlI.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Black pearls watches,,Ad,Owner,Black pearls bracelet watches
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:25,https://img02.olx.co.ke/images_olxke/1002007001_1_261x203_ear-cuffs-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Ear cuffs,KSh  500,https://www.olx.co.ke/ad/ear-cuffs-ID15NPuE.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Ear cuffs,,Ad,Owner,Zirconium ear cuffs
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:31,https://img01.olx.co.ke/images_olxke/1001987806_1_261x203_arabic-morrocon-thob-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Arabic morrocon thob,"KSh  6,500",https://www.olx.co.ke/ad/arabic-morrocon-thob-ID15NKDI.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Arabic morrocon thob,,Ad,Owner,Beautiful dress
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:31,https://img01.olx.co.ke/images_olxke/1002164119_1_261x203_stones-sandals-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Stones sandals,"KSh  2,500",https://www.olx.co.ke/ad/stones-sandals-ID15Os7O.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Stones sandals,,Ad,Owner,Gold n silvery stones sandals
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:31,https://img02.olx.co.ke/images_olxke/1001971753_1_261x203_couple-watches-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Couple watches,"KSh  5,000",https://www.olx.co.ke/ad/couple-watches-ID15NGzH.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Couple watches,,Ad,Owner,Genuine couple watches
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:32,https://img03.olx.co.ke/images_olxke/1002143223_1_261x203_toothbrushes-foundation-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,Toothbrushes foundation,KSh  500,https://www.olx.co.ke/ad/toothbrushes-foundation-ID15On2y.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Toothbrushes foundation,,Ad,Owner,"The tooth brush could be used for primer, foundation,"
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6MnDG/,,Yesterday 20:31,https://img01.olx.co.ke/images_olxke/1002047335_1_261x203_watches-mombasa-island.jpg,"Mombasa Island, Mombasa",Individual,watches,KSh  800,https://www.olx.co.ke/ad/watches-ID15NZla.html#44ebbfad42,Mombasa Island,On site since Dec 2015,Watches,,Ad,Owner,Elegant n beautiful watvhrs
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/1EsW0/,,18 Feb,https://img01.olx.co.ke/images_olxke/1002237563_2_261x203_sizes-42-50-turkey-unique-dresses-add-some-photos_rev013.jpg,"Nairobi CBD, Nairobi",Individual,SIZES 42 -50 Turkey unique dresses,"KSh  3,500",https://www.olx.co.ke/ad/sizes-42-50-turkey-unique-dresses-ID15OISW.html#44ebbfad42,Nairobi CBD,On site since Jul 2015,SIZES 42 -50 Turkey unique dresses,,Ad,cess,made in Turkey Valentines offer! ! .At Tom mboya strt Next to tuskys beba beba Shop G22.Tom mboya strt
"Fashion & Beauty » Watches, Jewelry & Accessories",https://www.olx.co.ke/ads/user/6P95t/,Negotiable,Yesterday 11:54,https://img02.olx.co.ke/images_olxke/1002530886_1_261x203_beautiful-travelling-bags-ruaraka.jpg,"Gitathuru, Ruaraka, Nairobi",Individual,beautiful travelling bags,"KSh  2,000",https://www.olx.co.ke/ad/beautiful-travelling-bags-ID15PMFF.html#44ebbfad42,Gitathuru,On site since Feb 2017,Beautiful travelling bags,,Ad,Jaquey,Very spacious. Can fit clothes for 2weeks
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6O1dd/,,Yesterday 21:41,https://img01.olx.co.ke/images_olxke/1002534233_1_261x203_milani-concealer-foundation-nairobi-cbd.jpg,"Nairobi CBD, Nairobi",Business,milani concealer+Foundation,"KSh  1,200",https://www.olx.co.ke/ad/milani-concealer-foundation-ID15PNpp.html#d6f94fb799,Nairobi CBD,On site since Aug 2016,Milani concealer+Foundation,,Ad,Jennifer muthoni,Get your face fully glowing by using milani concealer+foundation
Fashion & Beauty » Clothing & Shoes,https://www.olx.co.ke/ads/user/6P9kW/,Negotiable,Yesterday 21:41,https://img02.olx.co.ke/images_olxke/1002534216_1_261x203_brown-timber-size-10-shoes-kariobangi-south.jpg,"Kariobangi South, Embakasi West, Nairobi",Individual,brown timber size 10 shoes,"KSh  2,500",https://www.olx.co.ke/ad/brown-timber-size-10-shoes-ID15PNpg.html#d6f94fb799,Kariobangi South,On site since Feb 2017,Brown timber size 10 shoes,,Ad,nick,Very new and brandy
Fashion & Beauty » Health & Beauty,https://www.olx.co.ke/ads/user/6NAoM/,Negotiable,Yesterday 21:44,https://img03.olx.co.ke/images_olxke/1002002809_1_261x203_wahl-shaving-machine-nakuru-east.jpg,"Nakuru East, Nakuru",Business,Wahl shaving Machine,"KSh  3,500",https://www.olx.co.ke/ad/wahl-shaving-machine-ID15NOpr.html#d6f94fb799,Nakuru East,On site since Jun 2016,Wahl shaving Machine,,Ad,Joseph K,"Wahl super taper (Styling Machine). It is designed for professionals with a commercial use purpose. Designed to ’do it all’ for today’s innovative stylist and barber alike. Completely versatile, good balance and design. Heavy duty ’Shunt’ motor gives you power, performance and longevity Standard blade cutting length 0.8mm - 2.5mm Accessories • 4 attachment combs • Flat top comb • Oil."
